1.309367061,0.984479249
1.366339803,0.987494239
2.103198719,0.822635778
1.34018904,0.952242213
1.37939297,0.992240676
1.337286794,0.837101894
1.513896334,0.846842523
1.099803424,0.89609703
1.30319531,0.781533194
1.474462879,0.88447323
1.475963211,0.577786605
1.444431269,0.940898759
2.430265403,0.961289576
1.327377105,0.61095626
1.380735838,0.97190272
2.033423567,0.988356199
1.321134436,0.648817243
1.474396133,0.992768611
1.324069834,0.929813811
1.466918933,0.696701552
1.548253715,0.980746312
1.677932346,0.981339054
1.478581536,0.986914311
1.289699543,0.918344647
1.795144832,0.942828851
1.673182261,0.977731756
1.472885489,0.924325577
1.279734159,0.98149034
1.374890387,0.991454533
1.338435733,0.730576485
1.799619794,0.811452319
1.312188971,0.964263499
2.167062938,0.718782676
1.350306666,0.98134722
1.178372419,0.863556289
1.215862215,0.795580804
1.362044334,0.964689749
1.155832481,0.500561982
1.358505392,0.983964213
1.324526334,0.989861625
1.238746572,0.87094734
1.932812428,0.57904245
1.265662777,0.970096137
2.277086878,0.986197565
1.352137327,0.987263543
1.151725137,0.782378996
1.278806973,0.806954271
1.686620533,0.771666689
1.41216253,0.800771066
1.163341963,0.85182694
1.357043326,0.972688181
1.291666281,0.770516264
1.714147365,0.913684062
1.83282634,0.817899356
1.374583495,0.991035163
1.792709303,0.594847756
1.215220201,0.626084462
1.246298659,0.541915876
1.262456822,0.536770749
2.440522563,0.877363299
1.409208477,0.903018134
1.368927562,0.907680196
1.21797595,0.988127163
1.359542382,0.951815316
1.495148277,0.991536822
1.391234112,0.872562817
1.297571468,0.992554043
1.348054659,0.918971649
1.476710796,0.992699478
1.228081453,0.839350585
1.248650324,0.888449771
1.232170129,0.884860341
1.322094238,0.990097276
1.405892122,0.989380734
1.518603313,0.987444018
1.304298615,0.974786316
1.223367822,0.743077472
3.13207103,0.348856198
1.298550069,0.981832189
1.521559715,0.976790879
1.329964054,0.902683394
1.713397813,0.942377337
2.251446438,0.338363492
1.417142355,0.990652468
1.354408276,0.976435363
1.462774467,0.991860041
1.464015508,0.695377573
1.327049911,0.920897067
1.307230294,0.908643476
1.373033285,0.86067708
1.358141458,0.961523601
1.48215667,0.993066915
1.229354358,0.863800219
1.337896156,0.756747846
1.517095315,0.973812972
1.301931202,0.989557683
1.182627594,0.984141759
1.362295032,0.98455458
2.149804842,0.429369787
1.433091545,0.90753379
1.228438175,0.797115232
1.37457267,0.992346917
1.472160876,0.951759628
1.440059745,0.990471154
1.291608572,0.936982972
1.75348357,0.553015108
1.484113491,0.993566769
1.224255478,0.974944924
1.612758493,0.659511119
1.536842322,0.648637303
1.292208469,0.875144848
1.298978901,0.970081653
1.263953197,0.833115088
1.246515417,0.705633572
1.980538094,0.818919233
1.409984469,0.899025789
1.278462672,0.944090733
1.219654965,0.95524759
1.708740342,0.885656519
1.652401412,0.83485416
1.473851693,0.990409476
1.695580542,0.693573492
1.317271543,0.899644494
1.854844952,0.985676255
1.487879097,0.992143043
1.252860594,0.98403103
1.68984561,0.622213423
1.472727418,0.991305505
1.333400464,0.754822969
1.342467415,0.913636608
1.412319124,0.616013314
1.297269404,0.827224293
1.381044352,0.908584863
1.590320337,0.958919082
1.221281207,0.588560591
2.02471174,0.629004708
1.719582868,0.680227173
1.541001391,0.822500361
1.249058878,0.948797371
1.477919447,0.691129003
1.823275745,0.991808661
1.426960254,0.992259698
1.166504598,0.734544797
